Id,Sample_id,File_name,Default,Type,Severity,Label
1,2024000,DynamicElementNS.java,poltergeist,Class,none,0
2,2024001,BuildLogger.java,poltergeist,Class,none,0
3,2024002,BuildException.java,poltergeist,Class,none,0
4,2024003,DynamicConfiguratorNS.java,poltergeist,Class,none,0
5,2024004,DynamicAttribute.java,poltergeist,Class,none,0
6,2024005,AntTypeDefinition.java,poltergeist,Class,none,0
7,2024006,DynamicConfigurator.java,poltergeist,Class,none,0
8,2024007,DemuxOutputStream.java,poltergeist,Class,none,0
9,2024008,ExitStatusException.java,poltergeist,Class,none,1
10,2024009,SpecialSeq.java,poltergeist,Class,none,0
11,20240010,NoBannerLogger.java,poltergeist,Class,none,0
12,20240011,DynamicAttributeNS.java,poltergeist,Class,none,0
13,20240012,ExitException.java,poltergeist,Class,none,1
14,20240013,Diagnostics.java,poltergeist,Class,none,0
15,20240014,MagicNames.java,poltergeist,Class,none,1
16,20240015,IntrospectionHelper.java,poltergeist,Class,none,0
17,20240016,DynamicElement.java,poltergeist,Class,none,0
18,20240017,BuildListener.java,poltergeist,Class,none,0
19,20240018,AssertionTest.java,poltergeist,Class,none,0
20,20240019,DemuxInputStream.java,poltergeist,Class,none,0
21,20240020,DefaultLogger.java,poltergeist,Class,none,0
22,20240021,Task1.java,poltergeist,Class,none,0
23,20240022,PathTokenizer.java,poltergeist,Class,none,0
24,20240023,Main.java,poltergeist,Class,none,0
25,20240024,DirectoryScanner.java,poltergeist,Class,none,0
26,20240025,FileScanner.java,poltergeist,Class,none,0
27,20240026,AntClassLoader.java,poltergeist,Class,none,0
28,20240027,ComponentHelper.java,poltergeist,Class,none,0
29,20240028,BuildEvent.java,poltergeist,Class,none,1
30,20240029,Location.java,poltergeist,Class,none,0
31,20240030,Basename.java,poltergeist,Class,none,0
32,20240031,ProjectHelper.java,poltergeist,Class,none,0
33,20240032,BuildNumber.java,poltergeist,Class,none,0
34,20240033,TaskContainer.java,poltergeist,Class,none,0
35,20240034,CVSPass.java,poltergeist,Class,none,0
36,20240035,AntClassLoader2.java,poltergeist,Class,none,0
37,20240036,XmlLogger.java,poltergeist,Class,none,0
38,20240037,Chmod.java,poltergeist,Class,none,0
39,20240038,AntXMLContext.java,poltergeist,Class,none,0
40,20240039,Copyfile.java,poltergeist,Class,none,0
41,20240040,StripJavaComments.java,poltergeist,Class,none,0
42,20240041,Ant.java,poltergeist,Class,none,0
43,20240042,Copy.java,poltergeist,Class,none,0
44,20240043,BUnzip2.java,poltergeist,Class,none,0
45,20240044,BaseFilterReader.java,poltergeist,Class,none,0
46,20240045,LineContains.java,poltergeist,Class,none,0
47,20240046,TypeAdapter.java,poltergeist,Class,none,0
48,20240047,StringInputStream.java,poltergeist,Class,none,1
49,20240048,AntlibDefinition.java,poltergeist,Class,none,1
50,20240049,PrefixLines.java,poltergeist,Class,none,0
51,20240050,MultipleChoiceInputRequest.java,poltergeist,Class,none,0
52,20240051,ConditionTask.java,poltergeist,Class,none,0
53,20240052,InputRequest.java,poltergeist,Class,none,0
54,20240053,EscapeUnicode.java,poltergeist,Class,none,0
55,20240054,PropertyHelper.java,poltergeist,Class,none,0
56,20240055,Launcher.java,poltergeist,Class,none,0
57,20240056,Delete.java,poltergeist,Class,none,0
58,20240057,Exec.java,poltergeist,Class,none,0
59,20240058,DefaultInputHandler.java,poltergeist,Class,none,0
60,20240059,InputHandler.java,poltergeist,Class,none,0
61,20240060,Available.java,poltergeist,Class,none,0
62,20240061,ChainableReader.java,poltergeist,Class,none,0
63,20240062,TailFilter.java,poltergeist,Class,none,0
64,20240063,Dirname.java,poltergeist,Class,none,0
65,20240064,Execute.java,poltergeist,Class,none,0
66,20240065,LaunchException.java,poltergeist,Class,none,0
67,20240066,HeadFilter.java,poltergeist,Class,none,0
68,20240067,TaskAdapter.java,poltergeist,Class,none,0
69,20240068,ChainReaderHelper.java,poltergeist,Class,none,0
70,20240069,DefaultExcludes.java,poltergeist,Class,none,0
71,20240070,Target.java,poltergeist,Class,none,0
72,20240071,Copydir.java,poltergeist,Class,none,0
73,20240072,CommonsLoggingListener.java,poltergeist,Class,none,0
74,20240073,BZip2.java,poltergeist,Class,none,0
75,20240074,MailLogger.java,poltergeist,Class,none,0
76,20240075,Locator.java,poltergeist,Class,none,0
77,20240076,ClassConstants.java,poltergeist,Class,none,0
78,20240077,Project.java,poltergeist,Class,none,0
79,20240078,AntStructure.java,poltergeist,Class,none,0
80,20240079,SubBuildListener.java,poltergeist,Class,none,0
81,20240080,Ear.java,poltergeist,Class,none,0
82,20240081,ProjectComponent.java,poltergeist,Class,none,0
83,20240082,Cvs.java,poltergeist,Class,none,0
84,20240083,ProjectHelperImpl.java,poltergeist,Class,none,0
85,20240084,Concat.java,poltergeist,Class,none,0
86,20240085,Echo.java,poltergeist,Class,none,0
87,20240086,StripLineBreaks.java,poltergeist,Class,none,0
88,20240087,AntMain.java,poltergeist,Class,none,0
89,20240088,Task.java,poltergeist,Class,none,0
90,20240089,JavaClassHelper.java,poltergeist,Class,none,0
91,20240090,ConcatFilter.java,poltergeist,Class,none,0
92,20240091,ExpandProperties.java,poltergeist,Class,none,0
93,20240092,ReplaceTokens.java,poltergeist,Class,none,0
94,20240093,ExecuteJava.java,poltergeist,Class,none,0
95,20240094,CallTarget.java,poltergeist,Class,none,0
96,20240095,ExecuteStreamHandler.java,poltergeist,Class,none,0
97,20240096,DependSet.java,poltergeist,Class,none,0
98,20240097,AbstractCvsTask.java,poltergeist,Class,none,0
99,20240098,TokenFilter.java,poltergeist,Class,none,0
100,20240099,Log4jListener.java,poltergeist,Class,none,0
101,202400100,Checksum.java,poltergeist,Class,none,0
102,202400101,RuntimeConfigurable.java,poltergeist,Class,none,0
103,202400102,DefBase.java,poltergeist,Class,none,0
104,202400103,BaseParamFilterReader.java,poltergeist,Class,none,0
105,202400104,AnsiColorLogger.java,poltergeist,Class,none,0
106,202400105,UnknownElement.java,poltergeist,Class,none,0
107,202400106,LineContainsRegExp.java,poltergeist,Class,none,0
108,202400107,PropertyFileInputHandler.java,poltergeist,Class,none,0
109,202400108,Deltree.java,poltergeist,Class,none,0
110,202400109,ExecuteWatchdog.java,poltergeist,Class,none,0
111,202400110,ProjectHelper2.java,poltergeist,Class,none,0
112,202400111,ExecuteOn.java,poltergeist,Class,none,0
113,202400112,TabsToSpaces.java,poltergeist,Class,none,0
114,202400113,Antlib.java,poltergeist,Class,none,0
115,202400114,ExecTask.java,poltergeist,Class,none,0
116,202400115,StripLineComments.java,poltergeist,Class,none,0
117,202400116,Definer.java,poltergeist,Class,none,0
118,202400117,GenerateKey.java,poltergeist,Class,none,0
119,202400118,Nice.java,poltergeist,Class,none,0
120,202400119,FixCRLF.java,poltergeist,Class,none,0
121,202400120,Sequential.java,poltergeist,Class,none,0
122,202400121,GUnzip.java,poltergeist,Class,none,0
123,202400122,JavacExternal.java,poltergeist,Class,none,0
124,202400123,LogStreamHandler.java,poltergeist,Class,none,0
125,202400124,KeySubst.java,poltergeist,Class,none,0
126,202400125,PreSetDef.java,poltergeist,Class,none,0
127,202400126,Taskdef.java,poltergeist,Class,none,0
128,202400127,CompilerAdapter.java,poltergeist,Class,none,0
129,202400128,JikesOutputParser.java,poltergeist,Class,none,0
130,202400129,TaskOutputStream.java,poltergeist,Class,none,0
131,202400130,Untar.java,poltergeist,Class,none,0
132,202400131,Sj.java,poltergeist,Class,none,0
133,202400132,Javac13.java,poltergeist,Class,none,0
134,202400133,Sleep.java,poltergeist,Class,none,0
135,202400134,Get.java,poltergeist,Class,none,0
136,202400135,DefaultCompilerAdapter.java,poltergeist,Class,none,0
137,202400137,Zip.java,poltergeist,Class,none,0
138,202400138,Filter.java,poltergeist,Class,none,0
139,202400139,SQLExec.java,poltergeist,Class,none,0
140,202400140,Javac12.java,poltergeist,Class,none,0
141,202400141,Jvc.java,poltergeist,Class,none,0
142,202400142,Tar.java,poltergeist,Class,none,0
143,202400143,Parallel.java,poltergeist,Class,none,0
144,202400144,RecorderEntry.java,poltergeist,Class,none,0
145,202400145,SendEmail.java,poltergeist,Class,none,1
146,202400146,Jikes.java,poltergeist,Class,none,0
147,202400147,MacroInstance.java,poltergeist,Class,none,0
148,202400148,SignJar.java,poltergeist,Class,none,0
149,202400149,XSLTProcess.java,poltergeist,Class,none,0
150,202400150,Sync.java,poltergeist,Class,none,0
151,202400152,Input.java,poltergeist,Class,none,0
152,202400153,TempFile.java,poltergeist,Class,none,0
153,202400154,Exit.java,poltergeist,Class,none,0
154,202400155,And.java,poltergeist,Class,none,0
155,202400156,Kjc.java,poltergeist,Class,none,0
156,202400157,XmlProperty.java,poltergeist,Class,none,0
157,202400158,FilesMatch.java,poltergeist,Class,none,0
158,202400159,Manifest.java,poltergeist,Class,none,0
159,202400160,PathConvert.java,poltergeist,Class,none,0
160,202400161,Equals.java,poltergeist,Class,none,0
161,202400163,ConditionBase.java,poltergeist,Class,none,0
162,202400164,War.java,poltergeist,Class,none,0
163,202400165,Javac.java,poltergeist,Class,none,0
164,202400166,LoadProperties.java,poltergeist,Class,none,0
165,202400167,Expand.java,poltergeist,Class,none,0
166,202400168,Jar.java,poltergeist,Class,none,0
167,202400169,SubAnt.java,poltergeist,Class,none,0
168,202400170,LoadFile.java,poltergeist,Class,none,0
169,202400171,GZip.java,poltergeist,Class,none,0
170,202400172,WhichResource.java,poltergeist,Class,none,0
171,202400173,Move.java,poltergeist,Class,none,0
172,202400174,Javadoc.java,poltergeist,Class,none,0
173,202400175,Pack.java,poltergeist,Class,none,0
174,202400176,MacroDef.java,poltergeist,Class,none,0
175,202400177,Java.java,poltergeist,Class,none,0
176,202400178,XSLTLiaison2.java,poltergeist,Class,none,0
177,202400179,ManifestTask.java,poltergeist,Class,none,0
178,202400180,Replace.java,poltergeist,Class,none,0
179,202400181,ProcessDestroyer.java,poltergeist,Class,none,0
180,202400182,WaitFor.java,poltergeist,Class,none,0
181,202400183,Patch.java,poltergeist,Class,none,0
182,202400184,PumpStreamHandler.java,poltergeist,Class,none,0
183,202400185,Http.java,poltergeist,Class,none,0
184,202400186,XSLTLiaison.java,poltergeist,Class,none,0
185,202400187,Redirector.java,poltergeist,Class,none,0
186,202400188,Gcj.java,poltergeist,Class,none,0
187,202400189,UpToDate.java,poltergeist,Class,none,0
188,202400190,Property.java,poltergeist,Class,none,0
189,202400191,XSLTLoggerAware.java,poltergeist,Class,none,0
190,202400192,Contains.java,poltergeist,Class,none,0
191,202400193,CompilerAdapterFactory.java,poltergeist,Class,none,0
192,202400194,Rename.java,poltergeist,Class,none,0
193,202400195,StreamPumper.java,poltergeist,Class,none,0
194,202400196,LogOutputStream.java,poltergeist,Class,none,0
195,202400197,ImportTask.java,poltergeist,Class,none,0
196,202400198,Tstamp.java,poltergeist,Class,none,0
197,202400199,Condition.java,poltergeist,Class,none,0
198,202400200,Touch.java,poltergeist,Class,none,0
199,202400201,Unpack.java,poltergeist,Class,none,0
200,202400202,Mkdir.java,poltergeist,Class,none,0
201,202400203,XSLTLogger.java,poltergeist,Class,none,0
202,202400204,Rmic.java,poltergeist,Class,none,0
203,202400205,Recorder.java,poltergeist,Class,none,0
204,202400206,JDBCTask.java,poltergeist,Class,none,0
205,202400207,MatchingTask.java,poltergeist,Class,none,0
206,202400208,Ilasm.java,poltergeist,Class,none,0
207,202400209,CCCheckin.java,poltergeist,Class,none,0
208,202400210,StringCPInfo.java,poltergeist,Class,none,0
209,202400211,CCMReconfigure.java,poltergeist,Class,none,0
210,202400212,XMLValidateTask.java,poltergeist,Class,none,0
211,202400213,CvsUser.java,poltergeist,Class,none,0
212,202400214,Continuus.java,poltergeist,Class,none,0
213,202400215,DotnetDefine.java,poltergeist,Class,none,0
214,202400216,ANTLR.java,poltergeist,Class,none,0
215,202400217,ImportTypelib.java,poltergeist,Class,none,0
216,202400218,FieldRefCPInfo.java,poltergeist,Class,none,0
217,202400219,ClassCPInfo.java,poltergeist,Class,none,0
218,202400220,IsTrue.java,poltergeist,Class,none,0
219,202400221,InterfaceMethodRefCPInfo.java,poltergeist,Class,none,0
220,202400222,Depend.java,poltergeist,Class,none,0
221,202400223,EmailAddress.java,poltergeist,Class,none,0
222,202400224,ChangeLogParser.java,poltergeist,Class,none,0
223,202400225,Os.java,poltergeist,Class,none,0
224,202400226,JarFileIterator.java,poltergeist,Class,none,0
225,202400227,IsReference.java,poltergeist,Class,none,0
226,202400228,Mailer.java,poltergeist,Class,none,0
227,202400229,CvsTagEntry.java,poltergeist,Class,none,0
228,202400230,Utf8CPInfo.java,poltergeist,Class,none,0
229,202400231,CCRmtype.java,poltergeist,Class,none,0
230,202400232,RenameExtensions.java,poltergeist,Class,none,0
231,202400233,LongCPInfo.java,poltergeist,Class,none,0
232,202400234,IContract.java,poltergeist,Class,none,0
233,202400235,FloatCPInfo.java,poltergeist,Class,none,0
234,202400236,CCMCreateTask.java,poltergeist,Class,none,0
235,202400237,AntAnalyzer.java,poltergeist,Class,none,0
236,202400238,ConstantCPInfo.java,poltergeist,Class,none,0
237,202400239,ClassFileIterator.java,poltergeist,Class,none,0
238,202400240,DotnetCompile.java,poltergeist,Class,none,0
239,202400241,EmailTask.java,poltergeist,Class,none,0
240,202400243,MimeMailer.java,poltergeist,Class,none,0
241,202400244,ChangeLogWriter.java,poltergeist,Class,none,0
242,202400245,Native2Ascii.java,poltergeist,Class,none,0
243,202400246,CSharp.java,poltergeist,Class,none,0
244,202400247,Javah.java,poltergeist,Class,none,0
245,202400248,NameAndTypeCPInfo.java,poltergeist,Class,none,0
246,202400249,IsFalse.java,poltergeist,Class,none,0
247,202400250,CCUpdate.java,poltergeist,Class,none,0
248,202400251,Script.java,poltergeist,Class,none,0
249,202400252,Message.java,poltergeist,Class,none,0
250,202400253,Ildasm.java,poltergeist,Class,none,0
251,202400254,DirectoryIterator.java,poltergeist,Class,none,0
252,202400255,CCMCheck.java,poltergeist,Class,none,0
253,202400256,JSharp.java,poltergeist,Class,none,0
254,202400257,DotnetBaseMatchingTask.java,poltergeist,Class,none,0
255,202400258,NetCommand.java,poltergeist,Class,none,0
256,202400259,EchoProperties.java,poltergeist,Class,none,0
257,202400260,CCMklbtype.java,poltergeist,Class,none,0
258,202400261,Not.java,poltergeist,Class,none,1
259,202400262,CCMklabel.java,poltergeist,Class,none,0
260,202400263,CvsVersion.java,poltergeist,Class,none,0
261,202400264,CCUnlock.java,poltergeist,Class,none,0
262,202400265,CCMkelem.java,poltergeist,Class,none,0
263,202400266,XslpLiaison.java,poltergeist,Class,none,0
264,202400267,ClearCase.java,poltergeist,Class,none,0
265,202400268,PropertyFile.java,poltergeist,Class,none,0
266,202400269,MethodRefCPInfo.java,poltergeist,Class,none,0
267,202400270,Or.java,poltergeist,Class,none,1
268,202400271,Test.java,poltergeist,Class,none,0
269,202400273,ConstantPoolEntry.java,poltergeist,Class,none,0
270,202400274,RedirectingStreamHandler.java,poltergeist,Class,none,0
271,202400275,CVSEntry.java,poltergeist,Class,none,0
272,202400276,CvsTagDiff.java,poltergeist,Class,none,0
273,202400277,CCMkattr.java,poltergeist,Class,none,0
274,202400278,IntegerCPInfo.java,poltergeist,Class,none,0
275,202400279,RedirectingOutputStream.java,poltergeist,Class,none,0
276,202400280,CCMkbl.java,poltergeist,Class,none,0
277,202400281,RCSFile.java,poltergeist,Class,none,1
278,202400282,CCUnCheckout.java,poltergeist,Class,none,0
279,202400283,StyleBook.java,poltergeist,Class,none,0
280,202400284,ChangeLogTask.java,poltergeist,Class,none,0
281,202400285,ReplaceRegExp.java,poltergeist,Class,none,0
282,202400286,DoubleCPInfo.java,poltergeist,Class,none,0
283,202400287,CCMkdir.java,poltergeist,Class,none,0
284,202400288,VisualBasicCompile.java,poltergeist,Class,none,0
285,202400289,NetRexxC.java,poltergeist,Class,none,0
286,202400290,CCCheckout.java,poltergeist,Class,none,0
287,202400291,IsSet.java,poltergeist,Class,none,0
288,202400292,Rpm.java,poltergeist,Class,none,0
289,202400293,ClassFileUtils.java,poltergeist,Class,none,0
290,202400294,UUMailer.java,poltergeist,Class,none,1
291,202400295,XalanLiaison.java,poltergeist,Class,none,0
292,202400296,ConstantPool.java,poltergeist,Class,none,0
293,202400297,Cab.java,poltergeist,Class,none,0
294,202400298,DotnetResource.java,poltergeist,Class,none,0
295,202400299,CCLock.java,poltergeist,Class,none,0
296,202400300,TraXLiaison.java,poltergeist,Class,none,0
297,202400301,PlainMailer.java,poltergeist,Class,none,0
298,202400302,CCMCheckinDefault.java,poltergeist,Class,none,1
299,202400303,JJDoc.java,poltergeist,Class,none,0
300,202400304,JspNameMangler.java,poltergeist,Class,none,0
301,202400305,VAJLoad.java,poltergeist,Class,none,0
302,202400306,JspMangler.java,poltergeist,Class,none,0
303,202400307,Compatibility.java,poltergeist,Class,none,1
304,202400308,DeweyDecimal.java,poltergeist,Class,none,0
305,202400309,WebsphereDeploymentTool.java,poltergeist,Class,none,0
306,202400310,Translate.java,poltergeist,Class,none,0
307,202400311,ExtensionSet.java,poltergeist,Class,none,0
308,202400312,VAJRemoteUtil.java,poltergeist,Class,none,0
309,202400313,IPlanetDeploymentTool.java,poltergeist,Class,none,0
310,202400314,ExtraAttribute.java,poltergeist,Class,none,0
311,202400315,ClassNameReader.java,poltergeist,Class,none,0
312,202400316,Image.java,poltergeist,Class,none,0
313,202400317,JarLibResolveTask.java,poltergeist,Class,none,0
314,202400318,VAJWorkspaceScanner.java,poltergeist,Class,none,0
315,202400319,BriefJUnitResultFormatter.java,poltergeist,Class,none,0
316,202400320,AggregateTransformer.java,poltergeist,Class,none,0
317,202400321,Extension.java,poltergeist,Class,none,0
318,202400322,IPlanetEjbc.java,poltergeist,Class,none,0
319,202400323,GenericDeploymentTool.java,poltergeist,Class,none,0
320,202400324,VAJImport.java,poltergeist,Class,none,0
321,202400325,DefaultJspCompilerAdapter.java,poltergeist,Class,none,0
322,202400326,JDependTask.java,poltergeist,Class,none,0
323,202400327,BatchTest.java,poltergeist,Class,none,0
324,202400328,JasperC.java,poltergeist,Class,none,0
325,202400329,JspCompilerAdapterFactory.java,poltergeist,Class,none,0
326,202400330,WLStop.java,poltergeist,Class,none,0
327,202400331,DOMUtil.java,poltergeist,Class,none,0
328,202400332,VAJLocalUtil.java,poltergeist,Class,none,0
329,202400333,ExtensionUtil.java,poltergeist,Class,none,0
330,202400334,AbstractHotDeploymentTool.java,poltergeist,Class,none,0
331,202400335,Jasper41Mangler.java,poltergeist,Class,none,0
332,202400336,JarLibDisplayTask.java,poltergeist,Class,none,0
333,202400337,JonasHotDeploymentTool.java,poltergeist,Class,none,0
334,202400338,AntResolver.java,poltergeist,Class,none,0
335,202400340,VAJTask.java,poltergeist,Class,none,0
336,202400341,Enumerations.java,poltergeist,Class,none,0
337,202400342,EJBDeploymentTool.java,poltergeist,Class,none,0
338,202400343,JarLibAvailableTask.java,poltergeist,Class,none,0
339,202400344,Compatability.java,poltergeist,Class,none,1
340,202400345,VAJBuildInfo.java,poltergeist,Class,none,0
341,202400346,VAJToolsServlet.java,poltergeist,Class,none,0
342,202400347,JlinkTask.java,poltergeist,Class,none,0
343,202400348,EjbJar.java,poltergeist,Class,none,0
344,202400349,BaseTest.java,poltergeist,Class,none,0
345,202400350,VAJExportServlet.java,poltergeist,Class,none,0
346,202400351,JbossDeploymentTool.java,poltergeist,Class,none,0
347,202400352,JspC.java,poltergeist,Class,none,0
348,202400353,JonasDeploymentTool.java,poltergeist,Class,none,0
349,202400354,WebLogicHotDeploymentTool.java,poltergeist,Class,none,0
350,202400355,DDCreatorHelper.java,poltergeist,Class,none,0
351,202400356,JspCompilerAdapter.java,poltergeist,Class,none,0
352,202400357,BorlandDeploymentTool.java,poltergeist,Class,none,0
353,202400358,URLResolver.java,poltergeist,Class,none,0
354,202400359,HotDeploymentTool.java,poltergeist,Class,none,0
355,202400360,Ejbc.java,poltergeist,Class,none,0
356,202400361,WsdlToDotnet.java,poltergeist,Class,none,0
357,202400362,VAJLoadServlet.java,poltergeist,Class,none,0
358,202400363,WeblogicTOPLinkDeploymentTool.java,poltergeist,Class,none,0
359,202400364,JJTree.java,poltergeist,Class,none,0
360,202400365,JavaCC.java,poltergeist,Class,none,0
361,202400366,VAJAntTool.java,poltergeist,Class,none,0
362,202400367,InnerClassFilenameFilter.java,poltergeist,Class,none,1
363,202400368,DescriptorHandler.java,poltergeist,Class,none,0
364,202400369,ExtensionAdapter.java,poltergeist,Class,none,0
365,202400370,IPlanetEjbcTask.java,poltergeist,Class,none,0
366,202400371,WeblogicDeploymentTool.java,poltergeist,Class,none,0
367,202400372,JarLibManifestTask.java,poltergeist,Class,none,0
368,202400373,WLJspc.java,poltergeist,Class,none,0
369,202400374,ServerDeploy.java,poltergeist,Class,none,0
370,202400375,Specification.java,poltergeist,Class,none,0
371,202400376,VAJImportServlet.java,poltergeist,Class,none,0
372,202400377,VAJAntToolGUI.java,poltergeist,Class,none,0
373,202400378,WLRun.java,poltergeist,Class,none,0
374,202400379,DDCreator.java,poltergeist,Class,none,0
375,202400380,VAJUtil.java,poltergeist,Class,none,0
376,202400381,EjbcHelper.java,poltergeist,Class,none,0
377,202400382,jlink.java,poltergeist,Class,none,0
378,202400383,LibFileSet.java,poltergeist,Class,none,0
379,202400384,LibraryDisplayer.java,poltergeist,Class,none,0
380,202400385,GenericHotDeploymentTool.java,poltergeist,Class,none,0
381,202400386,BorlandGenerateClient.java,poltergeist,Class,none,0
382,202400387,VAJProjectDescription.java,poltergeist,Class,none,1
383,202400388,LocationResolver.java,poltergeist,Class,none,0
384,202400389,VAJExport.java,poltergeist,Class,none,0
385,202400390,ExtensionResolver.java,poltergeist,Class,none,0
386,202400391,SOSLabel.java,poltergeist,Class,none,0
387,202400392,ReportFilters.java,poltergeist,Class,none,0
388,202400393,ClassFile.java,poltergeist,Class,none,0
389,202400394,P4HandlerAdapter.java,poltergeist,Class,none,0
390,202400395,Pvcs.java,poltergeist,Class,none,0
391,202400396,MethodInfo.java,poltergeist,Class,none,0
392,202400397,LogListener.java,poltergeist,Class,none,0
393,202400398,SOS.java,poltergeist,Class,none,0
394,202400399,Triggers.java,poltergeist,Class,none,0
395,202400400,P4Have.java,poltergeist,Class,none,1
396,202400401,P4Add.java,poltergeist,Class,none,0
397,202400402,P4Integrate.java,poltergeist,Class,none,0
398,202400403,P4Labelsync.java,poltergeist,Class,none,0
399,202400404,CovMerge.java,poltergeist,Class,none,0
400,202400405,PlainJUnitResultFormatter.java,poltergeist,Class,none,0
401,202400406,ScpFromMessage.java,poltergeist,Class,none,0
402,202400407,ScriptDefBase.java,poltergeist,Class,none,0
403,202400408,P4Fstat.java,poltergeist,Class,none,0
404,202400409,MimeMail.java,poltergeist,Class,none,1
405,202400410,SOSGet.java,poltergeist,Class,none,0
406,202400411,StringUtil.java,poltergeist,Class,none,0
407,202400412,Xalan2Executor.java,poltergeist,Class,none,0
408,202400413,ClassPathLoader.java,poltergeist,Class,none,0
409,202400414,AntSoundPlayer.java,poltergeist,Class,none,0
410,202400415,SoundTask.java,poltergeist,Class,none,0
411,202400416,P4Edit.java,poltergeist,Class,none,0
412,202400417,P4OutputHandler.java,poltergeist,Class,none,0
413,202400418,SplashScreen.java,poltergeist,Class,none,0
414,202400419,Scp.java,poltergeist,Class,none,0
415,202400420,Xalan1Executor.java,poltergeist,Class,none,0
416,202400421,JUnitResultFormatter.java,poltergeist,Class,none,0
417,202400422,FTP.java,poltergeist,Class,none,0
418,202400423,MAuditStreamHandler.java,poltergeist,Class,none,0
419,202400424,StarTeamLabel.java,poltergeist,Class,none,0
420,202400425,CovBase.java,poltergeist,Class,none,0
421,202400426,SplashTask.java,poltergeist,Class,none,0
422,202400427,Filters.java,poltergeist,Class,none,0
423,202400428,SSHBase.java,poltergeist,Class,none,0
424,202400429,P4Delete.java,poltergeist,Class,none,0
425,202400430,MMetrics.java,poltergeist,Class,none,0
426,202400431,AbstractSshMessage.java,poltergeist,Class,none,0
427,202400432,P4Submit.java,poltergeist,Class,none,0
428,202400433,Directory.java,poltergeist,Class,none,0
429,202400434,SSHExec.java,poltergeist,Class,none,0
430,202400435,StarTeamCheckout.java,poltergeist,Class,none,0
431,202400436,AbstractMetamataTask.java,poltergeist,Class,none,0
432,202400437,StarTeamCheckin.java,poltergeist,Class,none,0
433,202400438,XMLResultAggregator.java,poltergeist,Class,none,0
434,202400439,PvcsProject.java,poltergeist,Class,none,1
435,202400440,Utils.java,poltergeist,Class,none,0
436,202400441,XMLJUnitResultFormatter.java,poltergeist,Class,none,0
437,202400442,XMLConstants.java,poltergeist,Class,none,0
