Id,Sample_id,File_name,Default,Type,Severity,Label
438,202400443,P4OutputStream.java,poltergeist,Class,none,0
439,202400444,MAuditParser.java,poltergeist,Class,none,0
440,202400445,ScriptDef.java,poltergeist,Class,none,0
441,202400446,MMetricsStreamHandler.java,poltergeist,Class,none,0
442,202400447,MParse.java,poltergeist,Class,none,0
443,202400448,XMLReport.java,poltergeist,Class,none,0
444,202400449,P4Revert.java,poltergeist,Class,none,0
445,202400450,P4Resolve.java,poltergeist,Class,none,0
446,202400451,JUnitTask.java,poltergeist,Class,none,0
447,202400452,AttributeInfo.java,poltergeist,Class,none,0
448,202400453,RExecTask.java,poltergeist,Class,none,0
449,202400454,Socket.java,poltergeist,Class,none,0
450,202400455,SetProxy.java,poltergeist,Class,none,0
451,202400456,SOSCheckin.java,poltergeist,Class,none,0
452,202400457,SummaryJUnitResultFormatter.java,poltergeist,Class,none,0
453,202400458,CovReport.java,poltergeist,Class,none,0
454,202400459,ScpToMessage.java,poltergeist,Class,none,0
455,202400460,JUnitVersionHelper.java,poltergeist,Class,none,0
456,202400461,Coverage.java,poltergeist,Class,none,0
457,202400462,FStatP4OutputHandler.java,poltergeist,Class,none,0
458,202400463,P4Base.java,poltergeist,Class,none,0
459,202400464,FormatterElement.java,poltergeist,Class,none,0
460,202400465,P4Counter.java,poltergeist,Class,none,0
461,202400466,SOSCheckout.java,poltergeist,Class,none,0
462,202400467,MAudit.java,poltergeist,Class,none,0
463,202400468,P4Change.java,poltergeist,Class,none,0
464,202400469,StarTeamList.java,poltergeist,Class,none,0
465,202400470,P4Label.java,poltergeist,Class,none,0
466,202400471,P4Sync.java,poltergeist,Class,none,0
467,202400472,SOSCmd.java,poltergeist,Class,none,0
468,202400473,AntStarTeamCheckOut.java,poltergeist,Class,none,0
469,202400474,SSHUserInfo.java,poltergeist,Class,none,0
470,202400475,XalanExecutor.java,poltergeist,Class,none,0
471,202400476,P4Reopen.java,poltergeist,Class,none,0
472,202400477,TelnetTask.java,poltergeist,Class,none,0
473,202400478,P4Handler.java,poltergeist,Class,none,0
474,202400479,JUnitTest.java,poltergeist,Class,none,0
475,202400480,JUnitTestRunner.java,poltergeist,Class,none,0
476,202400481,SimpleP4OutputHandler.java,poltergeist,Class,none,0
477,202400482,Mapper.java,poltergeist,Class,none,0
478,202400483,TreeBasedTask.java,poltergeist,Class,none,0
479,202400484,Rotate.java,poltergeist,Class,none,0
480,202400485,RegularExpression.java,poltergeist,Class,none,0
481,202400486,Chgrp.java,poltergeist,Class,none,0
482,202400487,DependSelector.java,poltergeist,Class,none,0
483,202400488,ResourceFactory.java,poltergeist,Class,none,0
484,202400489,SunRmic.java,poltergeist,Class,none,1
485,202400490,DependScanner.java,poltergeist,Class,none,0
486,202400491,StarTeamTask.java,poltergeist,Class,none,0
487,202400492,PropertySet.java,poltergeist,Class,none,0
488,202400493,Draw.java,poltergeist,Class,none,0
489,202400494,DateSelector.java,poltergeist,Class,none,0
490,202400495,XMLCatalog.java,poltergeist,Class,none,0
491,202400496,Parameter.java,poltergeist,Class,none,0
492,202400497,DifferentSelector.java,poltergeist,Class,none,0
493,202400498,ZipFileSet.java,poltergeist,Class,none,0
494,202400499,ExtendSelector.java,poltergeist,Class,none,0
495,202400500,Path.java,poltergeist,Class,none,0
496,202400501,BaseSelector.java,poltergeist,Class,none,0
497,202400502,MSVSSCREATE.java,poltergeist,Class,none,0
498,202400503,Commandline.java,poltergeist,Class,none,0
499,202400504,MSVSSCHECKOUT.java,poltergeist,Class,none,0
500,202400505,MSVSSCHECKIN.java,poltergeist,Class,none,0
501,202400506,FilterSetCollection.java,poltergeist,Class,none,0
502,202400507,Description.java,poltergeist,Class,none,0
503,202400508,Environment.java,poltergeist,Class,none,0
504,202400509,AntFilterReader.java,poltergeist,Class,none,0
505,202400510,Arc.java,poltergeist,Class,none,0
506,202400511,Scale.java,poltergeist,Class,none,0
507,202400512,PatternSet.java,poltergeist,Class,none,0
508,202400513,MSVSS.java,poltergeist,Class,none,0
509,202400514,FileList.java,poltergeist,Class,none,0
510,202400515,ZipScanner.java,poltergeist,Class,none,0
511,202400516,ResourceLocation.java,poltergeist,Class,none,1
512,202400517,ImageOperation.java,poltergeist,Class,none,0
513,202400518,AndSelector.java,poltergeist,Class,none,0
514,202400519,MSVSSCP.java,poltergeist,Class,none,0
515,202400520,BaseSelectorContainer.java,poltergeist,Class,none,0
516,202400522,BaseExtendSelector.java,poltergeist,Class,none,0
517,202400523,MSVSSADD.java,poltergeist,Class,none,0
518,202400524,DataType.java,poltergeist,Class,none,0
519,202400525,WLRmic.java,poltergeist,Class,none,0
520,202400526,ContainsSelector.java,poltergeist,Class,none,0
521,202400527,TransformOperation.java,poltergeist,Class,none,0
522,202400528,Parameterizable.java,poltergeist,Class,none,0
523,202400529,DefaultRmicAdapter.java,poltergeist,Class,none,0
524,202400530,Chown.java,poltergeist,Class,none,0
525,202400531,Permissions.java,poltergeist,Class,none,0
526,202400532,Substitution.java,poltergeist,Class,none,0
527,202400533,FilterSet.java,poltergeist,Class,none,0
528,202400534,Rectangle.java,poltergeist,Class,none,0
529,202400535,DepthSelector.java,poltergeist,Class,none,0
530,202400536,AbstractFileSet.java,poltergeist,Class,none,0
531,202400537,Ellipse.java,poltergeist,Class,none,0
532,202400538,Assertions.java,poltergeist,Class,none,0
533,202400539,ColorMapper.java,poltergeist,Class,none,0
534,202400540,ApacheCatalogResolver.java,poltergeist,Class,none,0
535,202400541,RmicAdapter.java,poltergeist,Class,none,0
536,202400542,MSVSSGET.java,poltergeist,Class,none,0
537,202400543,ContainsRegexpSelector.java,poltergeist,Class,none,0
538,202400544,MSVSSHISTORY.java,poltergeist,Class,none,0
539,202400545,FilterChain.java,poltergeist,Class,none,0
540,202400546,CommandlineJava.java,poltergeist,Class,none,0
541,202400547,Resource.java,poltergeist,Class,none,0
542,202400548,FileSet.java,poltergeist,Class,none,1
543,202400549,ApacheCatalog.java,poltergeist,Class,none,0
544,202400550,Symlink.java,poltergeist,Class,none,0
545,202400551,MSVSSConstants.java,poltergeist,Class,none,0
546,202400552,RmicAdapterFactory.java,poltergeist,Class,none,0
547,202400553,KaffeRmic.java,poltergeist,Class,none,0
548,202400554,ScriptFilter.java,poltergeist,Class,none,0
549,202400555,ExtendFileSelector.java,poltergeist,Class,none,0
550,202400556,FlexInteger.java,poltergeist,Class,none,1
551,202400557,DirSet.java,poltergeist,Class,none,0
552,202400558,DrawOperation.java,poltergeist,Class,none,0
553,202400559,AbstractAccessTask.java,poltergeist,Class,none,0
554,202400560,EnumeratedAttribute.java,poltergeist,Class,none,0
555,202400561,BasicShape.java,poltergeist,Class,none,0
556,202400562,RedirectorElement.java,poltergeist,Class,none,0
557,202400563,ClassfileSet.java,poltergeist,Class,none,0
558,202400564,Reference.java,poltergeist,Class,none,0
559,202400565,MSVSSLABEL.java,poltergeist,Class,none,0
560,202400566,Attrib.java,poltergeist,Class,none,0
561,202400567,Text.java,poltergeist,Class,none,0
562,202400569,Tokenizer.java,poltergeist,Class,none,0
563,202400570,MappingSelector.java,poltergeist,Class,none,0
564,202400571,Jdk14RegexpRegexp.java,poltergeist,Class,none,0
565,202400572,ZipOutputStream.java,poltergeist,Class,none,0
566,202400573,CollectionUtils.java,poltergeist,Class,none,0
567,202400574,FlatFileNameMapper.java,poltergeist,Class,none,1
568,202400575,MailMessage.java,poltergeist,Class,none,0
569,202400576,LazyHashtable.java,poltergeist,Class,none,0
570,202400577,JakartaOroRegexp.java,poltergeist,Class,none,0
571,202400578,OutputStreamFunneler.java,poltergeist,Class,none,0
572,202400579,MergingMapper.java,poltergeist,Class,none,1
573,202400580,FacadeTaskHelper.java,poltergeist,Class,none,0
574,202400581,DependencyVisitor.java,poltergeist,Class,none,0
575,202400582,CompositeMapper.java,poltergeist,Class,none,1
576,202400583,DigestAlgorithm.java,poltergeist,Class,none,0
577,202400584,TaskLogger.java,poltergeist,Class,none,0
578,202400585,TeeOutputStream.java,poltergeist,Class,none,0
579,202400586,NotSelector.java,poltergeist,Class,none,0
580,202400587,TarOutputStream.java,poltergeist,Class,none,0
581,202400588,UnrecognizedExtraField.java,poltergeist,Class,none,0
582,202400589,TarUtils.java,poltergeist,Class,none,0
583,202400590,ScriptRunner.java,poltergeist,Class,none,0
584,202400591,ModifiedSelector.java,poltergeist,Class,none,0
585,202400592,SourceFileScanner.java,poltergeist,Class,none,0
586,202400593,RegexpUtil.java,poltergeist,Class,none,0
587,202400594,SelectSelector.java,poltergeist,Class,none,0
588,202400595,Cache.java,poltergeist,Class,none,0
589,202400596,AncestorAnalyzer.java,poltergeist,Class,none,0
590,202400597,ZipExtraField.java,poltergeist,Class,none,0
591,202400598,WeakishReference.java,poltergeist,Class,none,0
592,202400599,PresentSelector.java,poltergeist,Class,none,0
593,202400600,ContainerMapper.java,poltergeist,Class,none,0
594,202400601,ChainedMapper.java,poltergeist,Class,none,0
595,202400602,JavaEnvUtils.java,poltergeist,Class,none,0
596,202400603,FilenameSelector.java,poltergeist,Class,none,0
597,202400604,ExtraFieldUtils.java,poltergeist,Class,none,0
598,202400605,FileSelector.java,poltergeist,Class,none,0
599,202400606,ReaderInputStream.java,poltergeist,Class,none,0
600,202400607,JakartaRegexpRegexp.java,poltergeist,Class,none,0
601,202400608,BZip2Constants.java,poltergeist,Class,none,0
602,202400609,TarInputStream.java,poltergeist,Class,none,0
603,202400610,RegexpPatternMapper.java,poltergeist,Class,none,0
604,202400611,RegexpMatcher.java,poltergeist,Class,none,0
605,202400612,LazyFileOutputStream.java,poltergeist,Class,none,0
606,202400613,SmtpResponseReader.java,poltergeist,Class,none,0
607,202400615,SelectorContainer.java,poltergeist,Class,none,0
608,202400616,CRC.java,poltergeist,Class,none,0
609,202400617,EqualComparator.java,poltergeist,Class,none,0
610,202400618,HashvalueAlgorithm.java,poltergeist,Class,none,0
611,202400619,FileNameMapper.java,poltergeist,Class,none,0
612,202400620,ZipLong.java,poltergeist,Class,none,0
613,202400621,Regexp.java,poltergeist,Class,none,0
614,202400622,UnixStat.java,poltergeist,Class,none,0
615,202400623,FullAnalyzer.java,poltergeist,Class,none,0
616,202400624,SizeSelector.java,poltergeist,Class,none,0
617,202400625,ZipShort.java,poltergeist,Class,none,0
618,202400626,PropertiesfileCache.java,poltergeist,Class,none,0
619,202400627,JakartaOroMatcher.java,poltergeist,Class,none,0
620,202400628,AbstractAnalyzer.java,poltergeist,Class,none,0
621,202400629,NoExitSecurityManager.java,poltergeist,Class,none,1
622,202400630,TarBuffer.java,poltergeist,Class,none,0
623,202400631,GlobPatternMapper.java,poltergeist,Class,none,0
624,202400632,IdentityMapper.java,poltergeist,Class,none,1
625,202400633,MajoritySelector.java,poltergeist,Class,none,0
626,202400634,WeakishReference12.java,poltergeist,Class,none,1
627,202400635,Algorithm.java,poltergeist,Class,none,0
628,202400636,ZipFile.java,poltergeist,Class,none,0
629,202400637,Jdk14RegexpMatcher.java,poltergeist,Class,none,0
630,202400638,AsiExtraField.java,poltergeist,Class,none,0
631,202400639,PackageNameMapper.java,poltergeist,Class,none,1
632,202400640,DependencyAnalyzer.java,poltergeist,Class,none,0
633,202400641,ErrorInQuitException.java,poltergeist,Class,none,0
634,202400642,DOMElementWriter.java,poltergeist,Class,none,0
635,202400643,RegexpMatcherFactory.java,poltergeist,Class,none,0
636,202400644,SelectorUtils.java,poltergeist,Class,none,0
637,202400645,ImplementationSpecificArgument.java,poltergeist,Class,none,0
638,202400646,OrSelector.java,poltergeist,Class,none,0
639,202400647,DateUtils.java,poltergeist,Class,none,0
640,202400648,NoneSelector.java,poltergeist,Class,none,0
641,202400649,TypeSelector.java,poltergeist,Class,none,0
642,202400650,ConcatFileInputStream.java,poltergeist,Class,none,0
643,202400651,JakartaRegexpMatcher.java,poltergeist,Class,none,0
644,202400652,StringUtils.java,poltergeist,Class,none,0
645,202400653,UnPackageNameMapper.java,poltergeist,Class,none,1
646,202400654,ZipEntry.java,poltergeist,Class,none,0
647,202400655,TarEntry.java,poltergeist,Class,none,0
648,202400656,TarConstants.java,poltergeist,Class,none,0
649,202400657,SelectorScanner.java,poltergeist,Class,none,0
650,202400658,ClasspathUtils.java,poltergeist,Class,none,0
651,202400659,LoaderUtils.java,poltergeist,Class,none,0
652,202400660,LeadPipeInputStream.java,poltergeist,Class,none,0
653,202400661,RegexpFactory.java,poltergeist,Class,none,0
654,202400662,LineTokenizer.java,poltergeist,Class,none,0
655,202400663,JAXPUtils.java,poltergeist,Class,none,0
656,202400664,ResourceUtils.java,poltergeist,Class,none,0
657,202400665,CBZip2InputStream.java,poltergeist,Class,none,0
658,202400666,TimeoutObserver.java,poltergeist,Class,none,0
659,202400667,FileUtils.java,poltergeist,Class,none,0
660,202400668,CBZip2OutputStream.java,poltergeist,Class,none,0
661,202400669,Watchdog.java,poltergeist,Class,none,0
662,202400670,DummyTaskWithNonVoidExecute.java,poltergeist,Class,none,1
663,202400671,BasenameTest.java,poltergeist,Class,none,0
664,202400672,DummyTaskWithoutExecute.java,poltergeist,Class,none,0
665,202400673,StripJavaCommentsTest.java,poltergeist,Class,none,0
666,202400674,B.java,poltergeist,Class,none,1
667,202400675,PathConvertTest.java,poltergeist,Class,none,0
668,202400676,ReplaceTest.java,poltergeist,Class,none,0
669,202400677,AntClassLoaderTest.java,poltergeist,Class,none,0
670,202400680,ExecuteOnTest.java,poltergeist,Class,none,0
671,202400681,JarTest.java,poltergeist,Class,none,0
672,202400682,ExecuteWatchdogTest.java,poltergeist,Class,none,0
673,202400683,PropertyTest.java,poltergeist,Class,none,0
674,202400684,AbstractCvsTaskTest.java,poltergeist,Class,none,0
675,202400685,SleepTest.java,poltergeist,Class,none,0
676,202400686,UnzipTest.java,poltergeist,Class,none,0
677,202400687,WarTest.java,poltergeist,Class,none,0
678,202400688,ParallelTest.java,poltergeist,Class,none,0
679,202400689,DummyTaskInterface.java,poltergeist,Class,none,0
680,202400691,FailTest.java,poltergeist,Class,none,0
681,202400692,JavacTest.java,poltergeist,Class,none,0
682,202400693,TaskdefsTest.java,poltergeist,Class,none,0
683,202400694,IncludeTest.java,poltergeist,Class,none,0
684,202400695,LineContainsTest.java,poltergeist,Class,none,0
685,202400696,EqualsTest.java,poltergeist,Class,none,0
686,202400697,XmlPropertyTest.java,poltergeist,Class,none,0
687,202400698,TaskContainerTest.java,poltergeist,Class,none,0
688,202400699,AntStructureTest.java,poltergeist,Class,none,1
689,202400700,ExecTaskTest.java,poltergeist,Class,none,0
690,202400701,MkdirTest.java,poltergeist,Class,none,0
691,202400702,DummyTaskAbstract.java,poltergeist,Class,none,0
692,202400703,CVSPassTest.java,poltergeist,Class,none,0
693,202400704,ConditionTest.java,poltergeist,Class,none,0
694,202400705,TouchTest.java,poltergeist,Class,none,0
695,202400706,EchoTest.java,poltergeist,Class,none,0
696,202400707,HeadTailTest.java,poltergeist,Class,none,0
697,202400708,TimeProcess.java,poltergeist,Class,none,0
698,202400709,ProcessDestroyerTest.java,poltergeist,Class,none,0
699,202400710,ExecuteJavaTest.java,poltergeist,Class,none,0
700,202400711,ProjectTest.java,poltergeist,Class,none,0
701,202400712,BuildFileTest.java,poltergeist,Class,none,0
702,202400713,XmlnsTest.java,poltergeist,Class,none,0
703,202400714,TestProcess.java,poltergeist,Class,none,0
704,202400715,DeleteTest.java,poltergeist,Class,none,0
705,202400716,PreSetDefTest.java,poltergeist,Class,none,0
706,202400717,InitializeClassTest.java,poltergeist,Class,none,0
707,202400718,DynamicFilterTest.java,poltergeist,Class,none,0
708,202400719,AvailableTest.java,poltergeist,Class,none,0
709,202400720,TStampTest.java,poltergeist,Class,none,0
710,202400721,IsReferenceTest.java,poltergeist,Class,none,0
711,202400722,DirnameTest.java,poltergeist,Class,none,0
712,202400723,NoNewLineTest.java,poltergeist,Class,none,0
713,202400724,ImportTest.java,poltergeist,Class,none,0
714,202400725,DemuxOutputTask.java,poltergeist,Class,none,0
715,202400726,TopLevelTaskTest.java,poltergeist,Class,none,0
716,202400727,AntlibTest.java,poltergeist,Class,none,0
717,202400728,AntTest.java,poltergeist,Class,none,0
718,202400729,DirectoryScannerTest.java,poltergeist,Class,none,0
719,202400730,SQLExecTest.java,poltergeist,Class,none,0
720,202400732,DeltreeTest.java,poltergeist,Class,none,0
721,202400734,ConcatTest.java,poltergeist,Class,none,0
722,202400735,EscapeUnicodeTest.java,poltergeist,Class,none,0
723,202400736,UntarTest.java,poltergeist,Class,none,0
724,202400737,LoaderRefTest.java,poltergeist,Class,none,0
725,202400738,MoveTest.java,poltergeist,Class,none,0
726,202400739,DynamicTask.java,poltergeist,Class,none,0
727,202400740,ManifestTest.java,poltergeist,Class,none,0
728,202400741,CopyfileTest.java,poltergeist,Class,none,0
729,202400742,BUnzip2Test.java,poltergeist,Class,none,0
730,202400743,RmicTest.java,poltergeist,Class,none,0
731,202400744,InputTest.java,poltergeist,Class,none,0
732,202400745,ContainsTest.java,poltergeist,Class,none,1
733,202400746,FilterTest.java,poltergeist,Class,none,0
734,202400747,ChecksumTest.java,poltergeist,Class,none,0
735,202400748,DefaultExcludesTest.java,poltergeist,Class,none,0
736,202400749,MacroDefTest.java,poltergeist,Class,none,0
737,202400750,TypedefTest.java,poltergeist,Class,none,0
738,202400751,ImmutableTest.java,poltergeist,Class,none,0
739,202400752,ZipTest.java,poltergeist,Class,none,0
740,202400753,DynamicTest.java,poltergeist,Class,none,0
741,202400754,CaseTest.java,poltergeist,Class,none,0
742,202400755,MultiMapTest.java,poltergeist,Class,none,0
743,202400756,JavaTest.java,poltergeist,Class,none,0
744,202400757,GzipTest.java,poltergeist,Class,none,0
745,202400758,TarTest.java,poltergeist,Class,none,0
746,202400759,AntLikeTasksAtTopLevelTest.java,poltergeist,Class,none,0
747,202400760,ConcatFilterTest.java,poltergeist,Class,none,0
748,202400761,GUnzipTest.java,poltergeist,Class,none,0
749,202400762,TypeAdapterTest.java,poltergeist,Class,none,0
750,202400763,CopyTest.java,poltergeist,Class,none,0
751,202400764,DependSetTest.java,poltergeist,Class,none,0
752,202400765,StyleTest.java,poltergeist,Class,none,0
753,202400766,CallTargetTest.java,poltergeist,Class,none,0
754,202400767,LoadFileTest.java,poltergeist,Class,none,0
755,202400768,IntrospectionHelperTest.java,poltergeist,Class,none,0
756,202400769,SubAntTest.java,poltergeist,Class,none,0
757,202400770,CopydirTest.java,poltergeist,Class,none,0
758,202400771,ReplaceTokensTest.java,poltergeist,Class,none,0
759,202400772,BZip2Test.java,poltergeist,Class,none,0
760,202400773,GetTest.java,poltergeist,Class,none,0
761,202400774,MockBuildListener.java,poltergeist,Class,none,0
762,202400775,TokenFilterTest.java,poltergeist,Class,none,0
763,202400776,PropertyExpansionTest.java,poltergeist,Class,none,0
764,202400777,SignJarTest.java,poltergeist,Class,none,0
765,202400778,FixCrLfTest.java,poltergeist,Class,none,0
766,202400779,LoadPropertiesTest.java,poltergeist,Class,none,0
767,202400780,RenameTest.java,poltergeist,Class,none,0
768,202400781,TaskdefTest.java,poltergeist,Class,none,0
769,202400782,TarRoundTripTest.java,poltergeist,Class,none,0
770,202400783,PathTest.java,poltergeist,Class,none,0
771,202400784,Jdk14RegexpRegexpTest.java,poltergeist,Class,none,0
772,202400785,FTPTest.java,poltergeist,Class,none,0
773,202400786,EmailAddressTest.java,poltergeist,Class,none,0
774,202400787,ResourceUtilsTest.java,poltergeist,Class,none,0
775,202400788,XMLCatalogTest.java,poltergeist,Class,none,0
776,202400789,CollectionUtilsTest.java,poltergeist,Class,none,0
777,202400790,PolyTest.java,poltergeist,Class,none,0
778,202400791,AddTypeTest.java,poltergeist,Class,none,0
779,202400792,BaseSelectorTest.java,poltergeist,Class,none,0
780,202400793,RegexpMatcherTest.java,poltergeist,Class,none,0
781,202400794,JUnitClassLoaderTest.java,poltergeist,Class,none,1
782,202400795,JakartaRegexpRegexpTest.java,poltergeist,Class,none,0
783,202400796,MAuditParserTest.java,poltergeist,Class,none,0
784,202400797,FileSetTest.java,poltergeist,Class,none,1
785,202400798,JUnitTestRunnerTest.java,poltergeist,Class,none,0
786,202400799,UnPackageNameMapperTest.java,poltergeist,Class,none,0
787,202400800,TypeSelectorTest.java,poltergeist,Class,none,0
788,202400801,TranslateTest.java,poltergeist,Class,none,0
789,202400802,DateSelectorTest.java,poltergeist,Class,none,0
790,202400803,ExtraFieldUtilsTest.java,poltergeist,Class,none,0
791,202400804,JUnitReportTest.java,poltergeist,Class,none,0
792,202400805,EmailTaskTest.java,poltergeist,Class,none,0
793,202400806,ClassFileSetTest.java,poltergeist,Class,none,0
794,202400807,DepthSelectorTest.java,poltergeist,Class,none,0
795,202400808,AbstractFileSetTest.java,poltergeist,Class,none,0
796,202400809,JakartaOroRegexpTest.java,poltergeist,Class,none,1
797,202400810,DirSetTest.java,poltergeist,Class,none,0
798,202400811,ScriptDefTest.java,poltergeist,Class,none,0
799,202400812,JakartaOroMatcherTest.java,poltergeist,Class,none,1
800,202400813,ModifiedSelectorTest.java,poltergeist,Class,none,0
801,202400814,PermissionsTest.java,poltergeist,Class,none,0
802,202400815,PresentSelectorTest.java,poltergeist,Class,none,0
803,202400816,FilenameSelectorTest.java,poltergeist,Class,none,0
804,202400817,FileListTest.java,poltergeist,Class,none,0
805,202400818,AssertionsTest.java,poltergeist,Class,none,0
806,202400819,GlobPatternMapperTest.java,poltergeist,Class,none,0
807,202400820,TarEntryTest.java,poltergeist,Class,none,1
808,202400821,JDependTest.java,poltergeist,Class,none,0
809,202400822,ContainsRegexpTest.java,poltergeist,Class,none,0
810,202400823,FilterSetTest.java,poltergeist,Class,none,0
811,202400824,DependTest.java,poltergeist,Class,none,0
812,202400825,LazyFileOutputStreamTest.java,poltergeist,Class,none,0
813,202400826,ZipEntryTest.java,poltergeist,Class,none,0
814,202400827,ClassFileTest.java,poltergeist,Class,none,0
815,202400828,ZipLongTest.java,poltergeist,Class,none,0
816,202400829,ClassPathLoaderTest.java,poltergeist,Class,none,1
817,202400830,ContainsSelectorTest.java,poltergeist,Class,none,0
818,202400831,ImageTest.java,poltergeist,Class,none,0
819,202400832,AsiExtraFieldTest.java,poltergeist,Class,none,0
820,202400833,A.java,poltergeist,Class,none,0
821,202400834,JAXPUtilsTest.java,poltergeist,Class,none,1
822,202400835,XMLReportTest.java,poltergeist,Class,none,0
823,202400836,DateUtilsTest.java,poltergeist,Class,none,0
824,202400837,MailMessageTest.java,poltergeist,Class,none,0
825,202400838,FacadeTaskHelperTest.java,poltergeist,Class,none,0
826,202400839,DOMElementWriterTest.java,poltergeist,Class,none,0
827,202400840,CommandlineTest.java,poltergeist,Class,none,0
828,202400841,MapperTest.java,poltergeist,Class,none,0
829,202400842,FileUtilsTest.java,poltergeist,Class,none,0
830,202400843,RedirectorElementTest.java,poltergeist,Class,none,0
831,202400844,ReferencesTest.java,poltergeist,Class,none,1
832,202400845,SizeSelectorTest.java,poltergeist,Class,none,0
833,202400846,JUnitVersionHelperTest.java,poltergeist,Class,none,0
834,202400847,LoaderUtilsTest.java,poltergeist,Class,none,1
835,202400848,DescriptionTest.java,poltergeist,Class,none,0
836,202400849,PatternSetTest.java,poltergeist,Class,none,0
837,202400850,EnumeratedAttributeTest.java,poltergeist,Class,none,0
838,202400851,FlexIntegerTest.java,poltergeist,Class,none,0
839,202400852,Jdk14RegexpMatcherTest.java,poltergeist,Class,none,0
840,202400853,RegexpTest.java,poltergeist,Class,none,0
841,202400854,CommandlineJavaTest.java,poltergeist,Class,none,0
842,202400855,StringUtilsTest.java,poltergeist,Class,none,0
843,202400856,ImplementationSpecificArgumentTest.java,poltergeist,Class,none,0
844,202400857,P4ChangeTest.java,poltergeist,Class,none,0
845,202400858,DependSelectorTest.java,poltergeist,Class,none,0
846,202400859,ZipFileSetTest.java,poltergeist,Class,none,0
847,202400860,SOSTest.java,poltergeist,Class,none,0
848,202400861,JavaEnvUtilsTest.java,poltergeist,Class,none,0
849,202400862,PackageNameMapperTest.java,poltergeist,Class,none,0
850,202400863,JakartaRegexpMatcherTest.java,poltergeist,Class,none,0
851,202400864,XMLCatalogBuildFileTest.java,poltergeist,Class,none,0
852,202400865,ThreadedOutput.java,poltergeist,Class,none,1
853,202400866,TaskdefTestSimpleTask.java,poltergeist,Class,none,0
854,202400867,Output.java,poltergeist,Class,none,1
855,202400869,TypedefTestType.java,poltergeist,Class,none,0
856,202400870,ZipShortTest.java,poltergeist,Class,none,0
